  -1.0000000e-01   1.9000000e+01   2.3625964e-03
  -9.0000000e-02   5.0000000e+00   6.2173589e-04
  -8.0000000e-02   6.0000000e+00   7.4608306e-04
  -7.0000000e-02   5.0000000e+00   6.2173589e-04
  -6.0000000e-02   9.0000000e+00   1.1191246e-03
  -5.0000000e-02   1.0000000e+01   1.2434718e-03
  -4.0000000e-02   1.2000000e+01   1.4921661e-03
  -3.0000000e-02   1.0000000e+01   1.2434718e-03
  -2.0000000e-02   2.0000000e+01   2.4869435e-03
  -1.0000000e-02   2.2000000e+01   2.7356379e-03
   0.0000000e+00   2.5000000e+01   3.1086794e-03
   1.0000000e-02   2.2000000e+01   2.7356379e-03
   2.0000000e-02   2.8000000e+01   3.4817210e-03
   3.0000000e-02   2.7000000e+01   3.3573738e-03
   4.0000000e-02   2.6000000e+01   3.2330266e-03
   5.0000000e-02   3.6000000e+01   4.4764984e-03
   6.0000000e-02   3.0000000e+01   3.7304153e-03
   7.0000000e-02   3.5000000e+01   4.3521512e-03
   8.0000000e-02   3.8000000e+01   4.7251927e-03
   9.0000000e-02   3.2000000e+01   3.9791097e-03
   1.0000000e-01   3.7000000e+01   4.6008456e-03
   1.1000000e-01   3.9000000e+01   4.8495399e-03
   1.2000000e-01   4.1000000e+01   5.0982343e-03
   1.3000000e-01   4.6000000e+01   5.7199702e-03
   1.4000000e-01   3.8000000e+01   4.7251927e-03
   1.5000000e-01   4.9000000e+01   6.0930117e-03
   1.6000000e-01   6.1000000e+01   7.5851778e-03
   1.7000000e-01   6.7000000e+01   8.3312609e-03
   1.8000000e-01   7.0000000e+01   8.7043024e-03
   1.9000000e-01   6.0000000e+01   7.4608306e-03
   2.0000000e-01   7.4000000e+01   9.2016911e-03
   2.1000000e-01   7.4000000e+01   9.2016911e-03
   2.2000000e-01   6.8000000e+01   8.4556081e-03
   2.3000000e-01   7.6000000e+01   9.4503855e-03
   2.4000000e-01   7.9000000e+01   9.8234270e-03
   2.5000000e-01   7.9000000e+01   9.8234270e-03
   2.6000000e-01   7.9000000e+01   9.8234270e-03
   2.7000000e-01   8.1000000e+01   1.0072121e-02
   2.8000000e-01   8.1000000e+01   1.0072121e-02
   2.9000000e-01   7.2000000e+01   8.9529968e-03
   3.0000000e-01   7.7000000e+01   9.5747327e-03
   3.1000000e-01   1.0200000e+02   1.2683412e-02
   3.2000000e-01   8.7000000e+01   1.0818204e-02
   3.3000000e-01   8.9000000e+01   1.1066899e-02
   3.4000000e-01   9.0000000e+01   1.1191246e-02
   3.5000000e-01   9.1000000e+01   1.1315593e-02
   3.6000000e-01   1.0900000e+02   1.3553842e-02
   3.7000000e-01   1.0400000e+02   1.2932106e-02
   3.8000000e-01   1.0700000e+02   1.3305148e-02
   3.9000000e-01   1.3900000e+02   1.7284258e-02
   4.0000000e-01   1.2200000e+02   1.5170356e-02
   4.1000000e-01   1.2900000e+02   1.6040786e-02
   4.2000000e-01   1.3500000e+02   1.6786869e-02
   4.3000000e-01   1.0500000e+02   1.3056454e-02
   4.4000000e-01   1.2300000e+02   1.5294703e-02
   4.5000000e-01   1.1300000e+02   1.4051231e-02
   4.6000000e-01   1.4100000e+02   1.7532952e-02
   4.7000000e-01   1.1800000e+02   1.4672967e-02
   4.8000000e-01   1.2600000e+02   1.5667744e-02
   4.9000000e-01   1.4600000e+02   1.8154688e-02
   5.0000000e-01   1.2700000e+02   1.5792092e-02
   5.1000000e-01   1.0800000e+02   1.3429495e-02
   5.2000000e-01   1.2100000e+02   1.5046008e-02
   5.3000000e-01   9.2000000e+01   1.1439940e-02
   5.4000000e-01   1.0700000e+02   1.3305148e-02
   5.5000000e-01   1.0500000e+02   1.3056454e-02
   5.6000000e-01   1.0700000e+02   1.3305148e-02
   5.7000000e-01   1.0400000e+02   1.2932106e-02
   5.8000000e-01   9.4000000e+01   1.1688635e-02
   5.9000000e-01   1.1500000e+02   1.4299925e-02
   6.0000000e-01   8.2000000e+01   1.0196469e-02
   6.1000000e-01   1.0900000e+02   1.3553842e-02
   6.2000000e-01   9.3000000e+01   1.1564287e-02
