  -1.0000000e-01   3.0000000e+01   4.0844112e-03
  -9.0000000e-02   8.0000000e+00   1.0891763e-03
  -8.0000000e-02   1.0000000e+01   1.3614704e-03
  -7.0000000e-02   1.0000000e+01   1.3614704e-03
  -6.0000000e-02   1.9000000e+01   2.5867937e-03
  -5.0000000e-02   2.0000000e+01   2.7229408e-03
  -4.0000000e-02   1.4000000e+01   1.9060585e-03
  -3.0000000e-02   1.5000000e+01   2.0422056e-03
  -2.0000000e-02   2.0000000e+01   2.7229408e-03
  -1.0000000e-02   2.3000000e+01   3.1313819e-03
   0.0000000e+00   2.9000000e+01   3.9482641e-03
   1.0000000e-02   2.4000000e+01   3.2675289e-03
   2.0000000e-02   2.3000000e+01   3.1313819e-03
   3.0000000e-02   3.0000000e+01   4.0844112e-03
   4.0000000e-02   3.4000000e+01   4.6289993e-03
   5.0000000e-02   4.4000000e+01   5.9904697e-03
   6.0000000e-02   4.2000000e+01   5.7181756e-03
   7.0000000e-02   5.2000000e+01   7.0796460e-03
   8.0000000e-02   6.1000000e+01   8.3049694e-03
   9.0000000e-02   5.4000000e+01   7.3519401e-03
   1.0000000e-01   4.7000000e+01   6.3989108e-03
   1.1000000e-01   6.4000000e+01   8.7134105e-03
   1.2000000e-01   5.7000000e+01   7.7603812e-03
   1.3000000e-01   7.2000000e+01   9.8025868e-03
   1.4000000e-01   8.3000000e+01   1.1300204e-02
   1.5000000e-01   6.9000000e+01   9.3941457e-03
   1.6000000e-01   8.9000000e+01   1.2117086e-02
   1.7000000e-01   6.5000000e+01   8.8495575e-03
   1.8000000e-01   8.6000000e+01   1.1708645e-02
   1.9000000e-01   9.0000000e+01   1.2253233e-02
   2.0000000e-01   1.0400000e+02   1.4159292e-02
   2.1000000e-01   9.9000000e+01   1.3478557e-02
   2.2000000e-01   1.1100000e+02   1.5112321e-02
   2.3000000e-01   1.0900000e+02   1.4840027e-02
   2.4000000e-01   1.2400000e+02   1.6882233e-02
   2.5000000e-01   1.2100000e+02   1.6473792e-02
   2.6000000e-01   9.4000000e+01   1.2797822e-02
   2.7000000e-01   1.1700000e+02   1.5929204e-02
   2.8000000e-01   1.2200000e+02   1.6609939e-02
   2.9000000e-01   1.3100000e+02   1.7835262e-02
   3.0000000e-01   1.0400000e+02   1.4159292e-02
   3.1000000e-01   7.5000000e+01   1.0211028e-02
   3.2000000e-01   9.7000000e+01   1.3206263e-02
   3.3000000e-01   1.1700000e+02   1.5929204e-02
   3.4000000e-01   9.6000000e+01   1.3070116e-02
   3.5000000e-01   9.6000000e+01   1.3070116e-02
   3.6000000e-01   1.0500000e+02   1.4295439e-02
   3.7000000e-01   9.7000000e+01   1.3206263e-02
   3.8000000e-01   1.2100000e+02   1.6473792e-02
   3.9000000e-01   1.0900000e+02   1.4840027e-02
   4.0000000e-01   1.1400000e+02   1.5520762e-02
   4.1000000e-01   1.1500000e+02   1.5656909e-02
   4.2000000e-01   1.5800000e+02   2.1511232e-02
   4.3000000e-01   1.3200000e+02   1.7971409e-02
   4.4000000e-01   1.5700000e+02   2.1375085e-02
   4.5000000e-01   1.2100000e+02   1.6473792e-02
   4.6000000e-01   1.4900000e+02   2.0285909e-02
   4.7000000e-01   1.5000000e+02   2.0422056e-02
   4.8000000e-01   1.6600000e+02   2.2600408e-02
   4.9000000e-01   1.4900000e+02   2.0285909e-02
   5.0000000e-01   1.3100000e+02   1.7835262e-02
   5.1000000e-01   1.4700000e+02   2.0013615e-02
   5.2000000e-01   1.2800000e+02   1.7426821e-02
   5.3000000e-01   1.2300000e+02   1.6746086e-02
   5.4000000e-01   9.3000000e+01   1.2661675e-02
   5.5000000e-01   1.1000000e+02   1.4976174e-02
   5.6000000e-01   1.0200000e+02   1.3886998e-02
   5.7000000e-01   8.9000000e+01   1.2117086e-02
   5.8000000e-01   6.2000000e+01   8.4411164e-03
   5.9000000e-01   7.3000000e+01   9.9387338e-03
   6.0000000e-01   6.9000000e+01   9.3941457e-03
   6.1000000e-01   6.1000000e+01   8.3049694e-03
   6.2000000e-01   6.6000000e+01   8.9857046e-03
   6.3000000e-01   4.5000000e+01   6.1266167e-03
   6.4000000e-01   6.6000000e+01   8.9857046e-03
   6.5000000e-01   4.6000000e+01   6.2627638e-03
   6.6000000e-01   5.4000000e+01   7.3519401e-03
   6.7000000e-01   5.2000000e+01   7.0796460e-03
   6.8000000e-01   4.9000000e+01   6.6712049e-03
   6.9000000e-01   3.7000000e+01   5.0374404e-03
   7.0000000e-01   4.8000000e+01   6.5350579e-03
   7.1000000e-01   4.1000000e+01   5.5820286e-03
   7.2000000e-01   5.5000000e+01   7.4880871e-03
   7.3000000e-01   5.4000000e+01   7.3519401e-03
   7.4000000e-01   6.1000000e+01   8.3049694e-03
   7.5000000e-01   4.7000000e+01   6.3989108e-03
   7.6000000e-01   2.7000000e+01   3.6759700e-03
   7.7000000e-01   4.7000000e+01   6.3989108e-03
   7.8000000e-01   3.3000000e+01   4.4928523e-03
   7.9000000e-01   4.2000000e+01   5.7181756e-03
   8.0000000e-01   5.7000000e+01   7.7603812e-03
   8.1000000e-01   4.5000000e+01   6.1266167e-03
   8.2000000e-01   3.2000000e+01   4.3567052e-03
   8.3000000e-01   4.3000000e+01   5.8543227e-03
   8.4000000e-01   3.1000000e+01   4.2205582e-03
   8.5000000e-01   2.8000000e+01   3.8121171e-03
   8.6000000e-01   2.5000000e+01   3.4036760e-03
   8.7000000e-01   3.3000000e+01   4.4928523e-03
   8.8000000e-01   2.5000000e+01   3.4036760e-03
   8.9000000e-01   2.3000000e+01   3.1313819e-03
   9.0000000e-01   1.1000000e+01   1.4976174e-03
   9.1000000e-01   1.1000000e+01   1.4976174e-03
   9.2000000e-01   6.0000000e+00   8.1688223e-04
   9.3000000e-01   1.4000000e+01   1.9060585e-03
   9.4000000e-01   9.0000000e+00   1.2253233e-03
   9.5000000e-01   1.1000000e+01   1.4976174e-03
   9.6000000e-01   5.0000000e+00   6.8073519e-04
   9.7000000e-01   1.1000000e+01   1.4976174e-03
   9.8000000e-01   9.0000000e+00   1.2253233e-03
   9.9000000e-01   2.0000000e+00   2.7229408e-04
   1.0000000e+00   3.0000000e+00   4.0844112e-04
   1.0100000e+00   2.0000000e+00   2.7229408e-04
