  -1.0000000e-01   0.0000000e+00   0.0000000e+00
  -9.0000000e-02   0.0000000e+00   0.0000000e+00
  -8.0000000e-02   2.0000000e+00   6.3391442e-04
  -7.0000000e-02   0.0000000e+00   0.0000000e+00
  -6.0000000e-02   1.0000000e+00   3.1695721e-04
  -5.0000000e-02   0.0000000e+00   0.0000000e+00
  -4.0000000e-02   0.0000000e+00   0.0000000e+00
  -3.0000000e-02   1.0000000e+00   3.1695721e-04
  -2.0000000e-02   2.0000000e+00   6.3391442e-04
  -1.0000000e-02   3.0000000e+00   9.5087163e-04
   0.0000000e+00   3.0000000e+00   9.5087163e-04
   1.0000000e-02   4.0000000e+00   1.2678288e-03
   2.0000000e-02   2.0000000e+00   6.3391442e-04
   3.0000000e-02   2.0000000e+00   6.3391442e-04
   4.0000000e-02   7.0000000e+00   2.2187005e-03
   5.0000000e-02   3.0000000e+00   9.5087163e-04
   6.0000000e-02   5.0000000e+00   1.5847861e-03
   7.0000000e-02   9.0000000e+00   2.8526149e-03
   8.0000000e-02   7.0000000e+00   2.2187005e-03
   9.0000000e-02   9.0000000e+00   2.8526149e-03
   1.0000000e-01   6.0000000e+00   1.9017433e-03
   1.1000000e-01   1.3000000e+01   4.1204437e-03
   1.2000000e-01   1.3000000e+01   4.1204437e-03
   1.3000000e-01   1.6000000e+01   5.0713154e-03
   1.4000000e-01   2.5000000e+01   7.9239303e-03
   1.5000000e-01   2.4000000e+01   7.6069731e-03
   1.6000000e-01   2.1000000e+01   6.6561014e-03
   1.7000000e-01   3.3000000e+01   1.0459588e-02
   1.8000000e-01   2.2000000e+01   6.9730586e-03
   1.9000000e-01   1.9000000e+01   6.0221870e-03
   2.0000000e-01   1.8000000e+01   5.7052298e-03
   2.1000000e-01   2.1000000e+01   6.6561014e-03
   2.2000000e-01   2.5000000e+01   7.9239303e-03
   2.3000000e-01   2.0000000e+01   6.3391442e-03
   2.4000000e-01   3.1000000e+01   9.8256735e-03
   2.5000000e-01   1.0000000e+01   3.1695721e-03
   2.6000000e-01   1.9000000e+01   6.0221870e-03
   2.7000000e-01   2.7000000e+01   8.5578447e-03
   2.8000000e-01   2.1000000e+01   6.6561014e-03
   2.9000000e-01   1.9000000e+01   6.0221870e-03
   3.0000000e-01   2.2000000e+01   6.9730586e-03
   3.1000000e-01   1.8000000e+01   5.7052298e-03
   3.2000000e-01   1.7000000e+01   5.3882726e-03
   3.3000000e-01   2.1000000e+01   6.6561014e-03
   3.4000000e-01   1.7000000e+01   5.3882726e-03
   3.5000000e-01   1.6000000e+01   5.0713154e-03
   3.6000000e-01   1.5000000e+01   4.7543582e-03
   3.7000000e-01   2.7000000e+01   8.5578447e-03
   3.8000000e-01   2.2000000e+01   6.9730586e-03
   3.9000000e-01   2.4000000e+01   7.6069731e-03
   4.0000000e-01   3.4000000e+01   1.0776545e-02
   4.1000000e-01   2.7000000e+01   8.5578447e-03
   4.2000000e-01   3.4000000e+01   1.0776545e-02
   4.3000000e-01   3.7000000e+01   1.1727417e-02
   4.4000000e-01   3.5000000e+01   1.1093502e-02
   4.5000000e-01   3.9000000e+01   1.2361331e-02
   4.6000000e-01   4.8000000e+01   1.5213946e-02
   4.7000000e-01   3.5000000e+01   1.1093502e-02
   4.8000000e-01   5.9000000e+01   1.8700475e-02
   4.9000000e-01   6.5000000e+01   2.0602219e-02
   5.0000000e-01   6.2000000e+01   1.9651347e-02
   5.1000000e-01   6.4000000e+01   2.0285261e-02
   5.2000000e-01   6.6000000e+01   2.0919176e-02
   5.3000000e-01   7.3000000e+01   2.3137876e-02
   5.4000000e-01   6.6000000e+01   2.0919176e-02
   5.5000000e-01   6.5000000e+01   2.0602219e-02
   5.6000000e-01   5.8000000e+01   1.8383518e-02
   5.7000000e-01   8.5000000e+01   2.6941363e-02
   5.8000000e-01   5.1000000e+01   1.6164818e-02
   5.9000000e-01   4.8000000e+01   1.5213946e-02
   6.0000000e-01   5.4000000e+01   1.7115689e-02
   6.1000000e-01   4.5000000e+01   1.4263074e-02
   6.2000000e-01   4.5000000e+01   1.4263074e-02
   6.3000000e-01   4.7000000e+01   1.4896989e-02
   6.4000000e-01   3.9000000e+01   1.2361331e-02
   6.5000000e-01   4.4000000e+01   1.3946117e-02
   6.6000000e-01   3.0000000e+01   9.5087163e-03
   6.7000000e-01   4.1000000e+01   1.2995246e-02
   6.8000000e-01   4.1000000e+01   1.2995246e-02
   6.9000000e-01   4.9000000e+01   1.5530903e-02
   7.0000000e-01   5.0000000e+01   1.5847861e-02
   7.1000000e-01   4.4000000e+01   1.3946117e-02
   7.2000000e-01   5.6000000e+01   1.7749604e-02
   7.3000000e-01   6.0000000e+01   1.9017433e-02
   7.4000000e-01   5.2000000e+01   1.6481775e-02
